OTU	DOC_001	DOC_002	DOC_003	DOC_004	DOC_006	DOC_008	DOC_009	DOC_010	DOC_011	DOC_012	DOC_015	DOC_019	DOC_021	DOC_022	DOC_023	DOC_024	DOC_025	DOC_026	DOC_027	DOC_029	DOC_031	DOC_032	DOC_033	DOC_034	DOC_035	DOC_036	DOC_037	DOC_038	DOC_039	DOC_043	DOC_044	DOC_045	DOC_046	DOC_047	DOC_048	DOC_055	DOC_056	DOC_057	DOC_058	DOC_059	DOC_060	DOC_061	DOC_062	DOC_064	DOC_065	DOC_067	DOC_068	DOC_069	DOC_070	DOC_071	DOC_072	DOC_073	DOC_074	DOC_075	DOC_076	DOC_077	DOC_078	DOC_079	DOC_080	DOC_081	DOC_082	DOC_083	DOC_084	DOC_085	DOC_086	DOC_087	DOC_088	DOC_089	DOC_090	DOC_091	DOC_092	DOC_093	DOC_094	DOC_095	DOC_096	DOC_097	DOC_098	DOC_100	DOC_101	DOC_104	DOC_105	DOC_106	DOC_107	DOC_108	DOC_109	DOC_110	DOC_111	DOC_113	DOC_114	DOC_115	DOC_116	DOC_117	DOC_118	DOC_119	DOC_120	DOC_121	DOC_123	DOC_124	DOC_125	DOC_126	DOC_127	DOC_128	DOC_129	DOC_130	DOC_132	DOC_133	DOC_134	DOC_135	DOC_136	DOC_137	DOC_138	DOC_139	DOC_140	DOC_141	DOC_142	DOC_143	DOC_144	DOC_145	DOC_148	DOC_152	DOC_153	DOC_154	DOC_155	DOC_156	DOC_157	DOC_158	DOC_159	DOC_160	DOC_163	DOC_164	DOC_165	DOC_166	DOC_167	DOC_168	DOC_169	DOC_170	DOC_172	DOC_173	DOC_175	DOC_176	DOC_180	DOC_181	DOC_183	DOC_184	DOC_185	DOC_186	DOC_187	DOC_188	DOC_189	DOC_190
OTU1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	51	0	0	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1032	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	5	23	5	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	15	85	0	10	0	24	0	0	2	0	0	0	7	4	5	0	4	17	0	29	11	4	0	0	6	0	41	86	3	3	4	0	0	0	46	17	0	0	0	0	5	0	0	7	36	65	16	0	68	37	22	19	167	0	29	394	1112	91	58	6	143	196	29	35	0	9	6	10	0	0	0	0	0	0	0	0	0	4	5	7	0	0	0	22	0	0	2	0	9	3	0	0	0	0	25	0	2	5	0	5	3	0	3	0	0	4	0	0	0	0
OTU1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	4	11	0	0	23	22	6	11	0	0	71	24	0	27	0	0	0	13	0	0	0	0	5	0	0	0	0	0	8	0	0	13	31	20	13	42	0	22	28	47	0	0	14	84	0	23	0	0	31	20	6	0	52	0	13	19	0	21	13	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0
OTU1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
OTU1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	11	40	3	0	0	0	0	20	81	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1036	0	7	0	0	0	6	279	0	25	0	4	3	0	0	0	0	0	25	0	40	58	22	16	0	0	0	0	0	9	51	9	22	2	0	0	2	26	11	11	0	798	2	0	158	0	217	2	0	5	3	0	0	0	0	12	0	54	2	42	22	0	4	8	5	0	0	8	48	0	0	13	0	0	0	0	19	0	0	4	0	6	2	0	9	56	101	40	0	25	13	62	73	61	0	32	233	634	98	34	20	80	86	15	46	64	11	28	7	7	0	54	9	14	2	19	0	7	16	5	25	0	0	0	11	0	0	0	0	0	0	0	0	0	0	15	4	0	2	0	0	82	52	0	57	7	0	6	2	51	2
OTU1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	6	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	15	0	0	7	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0
OTU1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
OTU1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
OTU1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
OTU1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0
OTU1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0
OTU1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
OTU1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
OTU1048	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	17	0	0	0	0	13	0	0	9	0	55	0	0	53	0	0	0	10	48	15	0	0	0	4	0	0	0	862	62	19	91	127	41	7	0	0	0	0	0	0	118	0	0	4	0	0	0	0	237	770	174	87	0	167	20	0	0	371	0	244	198	1359	530	32	24	93	0	0	0	90	6	3	0	0	0	0	0	0	0	131	0	15	0	45	122	0	0	0	41	16	0	0	0	8	0	0	0	0	0	22	0	0	36	0	0	36	54	210	0	15	6	0	0	9	0
OTU1049	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	20	0	4	0	0	14	0	4	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	4	0	10	5	3	3	2	0	0	0	6	0	0	3	0	2	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14	2	3	3	0	0	0	0	0	2	0	0	0	3	0	0	0	0	11	0	15	0	0	0	0	0	0	8	8	0	0	0	0	0
OTU1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	789	18	10	13	0	0	0	0	0	34	0	67	55	150	0	0	0	0	0	51	15	159	7	8	0	0	0	0	0	0	0	31	0	0	0	6	750	0	36	0	3	3	0	0	0	0	2	0	42	0	0	39	0	0	216	6	0	127	0	369	0	0	0	0	0	28	0
OTU1052	0	2	0	0	0	19	44	0	53	17	60	29	27	0	0	0	0	8	8	14	86	64	9	0	0	0	0	2	7	24	5	5	0	32	4	26	38	25	93	55	598	0	44	3	0	492	0	23	20	13	0	0	43	42	23	31	38	117	62	22	48	74	0	21	34	30	53	52	31	45	52	29	0	21	0	30	0	29	85	0	0	20	0	28	22	12	11	12	64	50	24	12	51	0	6	28	81	20	41	61	37	31	25	0	23	0	13	10	25	34	19	12	0	4	17	0	5	21	7	40	9	2	0	21	12	9	4	6	23	36	12	0	0	0	22	23	76	8	0	0	28	8	72	30	24	54	7	10	2	11
OTU1053	0	0	18	0	0	62	107	4	15	0	0	36	27	0	0	0	0	32	0	0	52	9	0	0	0	0	4	0	0	33	4	15	0	12	0	88	9	32	3	0	267	0	23	35	0	69	18	23	19	3	0	0	17	14	0	0	0	77	38	12	32	0	9	26	8	33	0	0	0	14	0	33	0	0	0	44	0	13	2	0	29	9	0	32	12	0	0	0	6	0	15	7	35	0	17	36	19	0	96	28	58	19	0	11	25	0	0	17	13	0	0	0	0	0	12	0	18	40	4	19	4	9	0	0	0	0	4	0	0	42	0	0	0	0	6	5	26	35	0	19	19	3	0	35	7	0	2	36	0	0
OTU1054	0	9	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0	0	2	0	7	0	0	0	0	0	37	0	0	49	0	0	0	0	0	46	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	14	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	17	0	7	13	0	31	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	89	0	0	0	0	0	0
OTU1055	4	21	46	0	0	58	87	26	67	16	99	33	176	0	0	0	0	141	20	16	128	148	22	0	0	0	0	40	46	79	34	5	2	22	44	107	190	79	156	114	1045	6	84	41	0	670	140	137	262	122	0	0	155	130	27	51	56	257	227	125	228	342	142	85	131	52	50	279	140	222	218	59	0	78	54	289	0	46	167	0	75	54	0	241	85	36	6	106	165	85	42	70	177	0	60	174	261	133	230	161	267	135	21	36	118	5	16	48	57	75	59	42	59	26	168	0	319	565	23	153	54	103	63	128	128	18	48	35	122	147	34	24	12	0	390	147	376	368	48	500	213	58	9	258	150	100	127	324	60	139
OTU1056	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	13	0	0	0	0	0	0	0	0	65	169	60	24	73	40	0	0	26	112	50	8	22	128	22	9	0	0	0	15	0	0	30	0	0	15	0	0	0	0	7	10	23	0	0	45	25	0	8	17	19	30	14	14	26	49	0	0	0	0	0	0	0	23	0	0	14	0	0	0	0	0	0	0	20	0	0	0	0	0	0	6	0	0	0	8	0	0	25	13	31	0	0	43	16	0	0	0	0	10	9	0	0	14
OTU1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1058	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	6	9	41	0	23	0	0	0	0	12	5	0	5	0	0	0	0	0	0	0	0	0	4	0	2	4	0	17	0	0	3	2	8	0	0	2	0	20	0	0	0	5	3	0	0	4	0	7	0	0	2	2	2	0	0	0	0	0	0	2	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	2	0	2	3	3	0	0	0	2	4	0	0	0	0
OTU1059	0	14	41	0	3	20	7	0	38	0	0	0	0	0	2	0	0	22	19	0	30	19	5	0	0	0	0	0	20	29	0	0	0	11	0	17	48	0	44	123	219	6	0	20	0	81	12	34	61	11	0	0	37	37	0	14	11	85	7	22	23	80	16	58	26	60	23	28	26	37	7	36	0	20	0	0	0	11	97	0	26	13	0	127	31	17	0	9	17	5	0	9	26	3	26	29	105	3	0	10	25	44	0	7	7	0	0	23	9	22	9	3	0	7	0	0	56	45	9	26	50	0	0	11	4	16	0	20	8	0	6	9	3	0	171	45	28	67	0	88	24	38	11	53	136	0	73	141	0	13
OTU1060	0	0	15	0	0	20	61	0	35	0	0	5	0	0	0	0	0	5	0	0	66	48	0	0	0	0	0	0	21	43	15	0	0	25	16	6	0	12	198	102	345	0	13	0	0	220	28	210	0	0	0	0	0	0	0	13	8	15	24	31	13	30	14	5	26	7	0	25	16	0	35	0	0	0	0	4	0	9	21	0	0	9	0	8	5	0	4	10	25	0	4	9	10	0	0	23	18	8	39	11	23	17	0	0	3	0	0	9	14	25	0	5	13	0	6	0	0	0	8	43	17	4	0	0	11	16	0	27	0	6	50	0	40	0	22	92	86	11	7	67	0	0	34	10	34	0	0	111	0	27
OTU1061	0	0	0	0	0	0	0	0	0	0	4	0	0	0	194	0	0	0	3	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	7	0	9	0	4	0	0	4	0	0	0	0	0	0	4	0	0	14	3	11	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	51	70	4	0	0	25	13	0	0	41	0	0	0	12	8	9	0	4	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	24	0	0	2	0	0	0	0	0	0	7	0	0	35	5	0	42	0	11	0	0	14	0	0	0	0	42	14	3
OTU1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	55	19	0	0	12	136	34	0	79	0	24	25	22	0	0	0	0	0	71	12	0	18	0	0	0	16	25	0	66	25	0	0	0	16	0	11	10	23	0	21	0	0	0	0	0	22	0	17	27	0	0	0	11	25	0	21	30	31	11	37	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	14	0
OTU1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	4	6	0	14	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	10	10	0	0	0	3	0	0	7	0	0	12	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	24	0	3	0	0	0	0	0	0	0	0	0	14	0	0	5	5	26	0	0	0	0	3	0	0	2	17	0
OTU1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	13	0	15	0	15	6	0	15	36	0	3	19	17	0	0	10	198	0	0	13	23	0	31	0	0	0	0	0	0	0	0	0	0	14	0	0	13	22	31	0	19	9	15	2	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	15	0	0	0	0
OTU1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	12	0	0	0	10	7	0	9	2	7	0	0	9	10	0	2	0	3	0	16	39	6	5	0	0	18	0	22	0	0	21	0	39	0	0	0	0	11	0	8	7	0	0	20	7	0	12	5	26	4	32	5	15	0	0	11	0	3	3	5	4	20	10	4	0	0	0	0	4	14	0	0	7	2	2	27	2	0	0	0	0	9	0	0	0	0	13	0	0	16	0	38	0	0	3	0	13	8	0	8	0	7
OTU1068	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	3	0	3	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	3	0	0	0	0	0	0
OTU1069	0	0	0	0	0	70	0	14	0	19	5	8	0	0	0	0	0	91	0	0	68	44	6	0	0	0	0	0	0	37	6	12	0	0	13	0	59	40	72	0	11	0	30	0	0	26	43	31	3	7	0	0	160	0	40	60	20	91	199	16	192	40	29	57	23	89	63	87	30	93	103	0	0	37	0	24	0	18	131	0	111	38	0	33	10	70	0	132	165	183	87	99	169	0	96	268	171	288	353	246	209	108	0	22	108	0	0	109	131	0	69	61	22	0	0	0	0	17	0	0	0	21	0	0	34	0	0	0	0	48	0	0	6	0	0	14	101	0	10	33	0	0	0	12	23	20	4	10	23	0
OTU1070	0	0	0	0	0	0	78	0	0	0	0	0	12	0	0	0	0	0	0	5	46	17	0	0	0	0	0	0	0	26	19	0	0	0	0	15	22	0	0	35	361	0	0	0	0	199	0	0	54	0	0	0	0	69	0	0	0	0	0	0	0	37	43	0	52	47	0	0	0	4	0	51	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	58	0	0	46	0	58	63	45	65	58	38	83	0	0	0	0	0	0	0	0	0	0	13	0	0	0	41	0	0	0	37	0	0	0	0	3	23	0	0	0	10	0	44	0	0	70	0	32	0	0	0	0	2	0	0	0	44	0
OTU1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
